VENDOR ID,VENDOR,ADDRESS LINE 1,ADDRESS LINE 2,CITY,STATE,ZIP CODE
94052320V,ROADRUNNER PHARMACY,711 E CAREFREE HWY,,PHOENIX,AZ,85085
23180258A,ROANOKE MOTOR COMPANY. INC.,1313 W FRONT ST,,ROANOKE,IL,61561
94675208H,"ROBBINS, SCHWARTZ, NICHOLAS,",LIFTON & TAYLOR LTD,29 S LA SALLE ST,CHICAGO,IL,60603
31338259Z,ROBERT & COMPANY,96 POPLAR ST NW,,ATLANTA,GA,30303-2120
56638031,ROBERT A SELTZER CORNFIELD & FELDMAN,25 EAST WASHINGTON STREET SUITE 1400,,CHICAGO,IL,606021803
56779285,ROBERT B PHILLIPS & ASSOCIATES,& SANDRA FRANKE,221 NORTH LASALLE STREET SUITE 1500,CHICAGO,IL,60601
95153384P,ROBERT BASTONE,500 WOODLAND DR,,GLENVIEW,IL,60025
31329213H,ROBERT BUCHANAN,11747 S AVENUE J,,CHICAGO,IL,60617
51828032,ROBERT D KUZAS ESQ,& FREDDIE GIBSON,222 N LASALLE ST. STE. 200,CHICAGO,IL,60601
93703458M,ROBERT E FORNACIARI,11215 S AVENUE G,,CHICAGO,IL,60617
31298057H,ROBERT EMMETT NOLAN,11416 S CAMPBELL AVE,STE 1415,CHICAGO,IL,60602
89123264H,ROBERT HARRAMAN,6301 N SHERIDAN RD # 206,,CHICAGO,IL,60660
56323025,ROBERT J SEMRAD & ASSOCIATES LLC,& YOLANDA PHILLIPS,20 S. CLARK STREET SUITE 2800,CHICAGO,IL,60603
31295104A,ROBERT L. AGUSTO,PO BOX 1036  EFT,,CHICAGO,IL,60690-1036
94698259T,ROBERT L. JANEGA,3111 N CALIFORNIA AVE,,CHICAGO,IL,60618
94240915T,ROBERT LOPEZ 01,5604 W 63RD ST # 8A,,CHICAGO,IL,60638
31377781L,ROBERT SOELTER,DEPT CONSUMER SERV RM 808,121 N LA SALLE ST,CHICAGO,IL,60602
34249023X,ROBERT T. JOHNSON,7813 ARQUILLA DR,,PALOS HEIGHTS,IL,60463
93703747V,ROBERT WILSON 11,1459 W 114TH PL,,CHICAGO,IL,60643
69252284X,ROBERT ZUCCARELLI,3124 S SACRAMENTO AVE,,CHICAGO,IL,60623
93676935H,ROBERTO RIVERA,3236 W PIERCE AVE,,CHICAGO,IL,60651
95057295Z,ROBERTS & WEDDLE LLC,309 W WASHINGTON EFT,,CHICAGO,IL,60606
52296990H,ROBIN A. UPCHURCH & ASSOCIATES,20 E 122ND PL,,CHICAGO,IL,60628
93562472L,ROBINSON MANAGEMENT,PO BOX 5727,,CHICAGO,IL,60680
21974993M,"ROBINSON, CURLEY & CLAYTON P C",300 S WACKER DR STE 1700,,CHICAGO,IL,60606
31377837H,ROBINSON'S #1 RIBS,940 MADISON ST,,OAK PARK,IL,60302
92338823M,"ROBINSON'S #1 RIBS, INC.",940 W MADISON AVE,,OAK PARK,IL,60302
54635021,ROBIS ELECTIONS INC,P O BOX  #39,,WHEATON,IL,60187
89123284M,ROCCO BALESTRI,6146 S NARRAGANSETT AVE,,CHICAGO,IL,60638
31288727E,ROCHE DIAGNOSTICS CORPORATION,9115 HAGUE RD,,INDIANAPOLIS,IN,46250-0457
94164662T,ROCK FOR KIDS,314 -WEST INSTITUTE PLACE B-W,,CHICAGO,IL,60610
40604076L,ROCK FUSCO LLC,350 N LA SALLE DR # 900,,CHICAGO,IL,60610
93131294M,ROCKENBACH CHEVROLET SALES INC,1000 E BELVIDERE ROAD EFT,,GRAYSLAKE,IL,60030
23413729E,ROCKET IMPORTS INC.,3326 W MONTROSE AVE,,CHICAGO,IL,60618
93717130T,ROCKWELL PARTNERS LLC.,1000 N HALSTED EFT,,CHICAGO,IL,60642
51341050,RODERICK MACARTHUR JUSTICE CENTER,357 E CHICAGO AVE,,CHICAGO,IL,606113069
33663524A,RODNEY W. STEWART,8 S MICHIGAN AVE,,CHICAGO,IL,60602
31294799A,ROGER J BALLA,560 W FULTON ST # 501,,CHICAGO,IL,60661
93765272M,"ROGERS EMPIRE, LLC.",PO BOX 15413,,CHICAGO,IL,60615
91093013Z,ROGERS PARK BUSINESS ALLIANCE,1557 W HOWARD ST,,CHICAGO,IL,60626
93419965M,ROGERS PARK COMM DEV CORP,1530 W MORSE AVENUE EFT,,CHICAGO,IL,60626
31289299L,ROLL CALL,50 STREET NW FL 7TH,,WASHINGTON,DC,20077-0102
82911163X,ROLLING R GOLF CARTS,29813 SOUTH RTE  50,,PEOTONE,IL,60468
56511064,"ROMANNUCI & BLANDIN, LLC",PRIVATE BANK,321 N CLARK,CHICAGO,IL,60654
52210021,ROMANUCCI & BLANDIN LLC,"& BERNAT & BERNAT, GEORGE E. HACKBARTH, MEDICARE, MEDICAID",33 N. LASALLE ST. 20TH FL,CHICAGO,IL,60602
76692854M,RONALD GAGLIANO,8351 W SUMMERDALE AVE,,CHICAGO,IL,60656
54687024,RONALD R SCOTT FORENSIC CONSULTING,37881 NORTH 10TH STREET,,PHOENIX,AZ,85086
55362168,RONALDSON & KUCHLER LLC,& ROBIN THOMAS,205 WEST WACKER DR SUITE 1015,CHICAGO,IL,60606
94279121X,RONEN GIVONY,188 SACKETT ST,,BROOKLYN,NY,11231
93665593L,ROOSEVELT CURRY,4749 S INDIANA AVE,,CHICAGO,IL,60615
55664021,ROOSEVELT HOLMES,4349 SOUTH TALMAN,,CHICAGO,IL,60636
35322611V,"ROOSEVELT TOWERS I, LLC",1120 S HOMAN AVE,,CHICAGO,IL,60624
15397914T,ROOSEVELT UNIVERSITY (LAP),CAREER SERVICES,430 S MICHIGAN AVE RM 828,CHICAGO,IL,60605
3623186T,ROOSEVELT UNIVERSITY OF CHICAGO,430 S MICHIGAN AVE # 204,,CHICAGO,IL,60605
3620558A,ROOT BROTHERS.MANUFACTURING & SUPPLY CO.,10307-10325 S MICHIGAN AVE,,CHICAGO,IL,60628
74178597E,RORY W CHILDERS MD,5725 S KENWOOD AVE,,CHICAGO,IL,60637
55322038,ROSA  GREGORY,4712 N. KNOX   (EFT),,CHICAGO,IL,60630
75332108T,ROSA PARKS LP,2550 W NORTH AVE,,CHICAGO,IL,60647
25942229P,ROSCOE VILLAGE CHAMBER,2200 W ROSCOE ST,,CHICAGO,IL,60618
92355848V,ROSE PEST SOLUTIONS,1809 W NORTH AVENUE EFT,,CHICAGO,IL,60622
31342002H,ROSEBUD AGENCY,PO BOX 170429,,SAN FRANCISCO,CA,94117
33661440A,"ROSECRANCE, INC.",3815 HARRISON AVE,,ROCKFORD,IL,61108-7631
86264782M,ROSELAND CHRISTIAN MINISTRIES,10858 S MICHIGAN AVENUE EFT,,CHICAGO,IL,60628
31307835M,ROSELAND COMMUNITY DEVELOPMENT,11407 S MICHIGAN AVENUE EFT,,CHICAGO,IL,60628
3624659A,ROSELAND COMMUNITY HOSPITAL ASSOCIATION,45 W 111TH ST # 1,,CHICAGO,IL,60628
84996546P,ROSELAND PLACE LP,11001 S MICHIGAN AVE,,CHICAGO,IL,60628
93153803E,ROSELAND VILLAGE INC NFP,1279 N MILWAUKEE AVE STE 500,,CHICAGO,IL,60622
58948418E,ROSELAND YOUTH CENTER,PO BOX 286342  EFT,,CHICAGO,IL,60628
56021926,ROSENFELD HAFRON SHAPIRO & FARMER,& CHRISTOPHER E GRIFFIN,221 N LASALLE STREET SUITE 1763,CHICAGO,IL,60601
94693048M,ROSENWALD COURT APARTMENTS LP,OR NEAR NORTH NATIONAL TITLE,222 N LA SALLE ST,CHICAGO,IL,60604
85732219T,ROSS BARNEY ARCHITECTS INC,10 W HUBBARD ST FL 4TH  EFT,,CHICAGO,IL,60610-4638
22727142M,ROSS PRINTING CO,3508 W IRVING PARK RD FL 1ST,,CHICAGO,IL,60618
25961167T,"ROSSI CONTRACTORS, INC.",201 W LAKE STREET EFT,,NORTHLAKE,IL,60164
93956365H,ROTH REAL ESTATE & APPRAISAL SERVICES,6107 N NORTHWEST HWY # C,,CHICAGO,IL,60631
15737874H,ROULA ASSOCIATES CHARTERED,400 N STATE ST STE 400,,CHICAGO,IL,60610-4624
93779203P,ROUTE DEVELOPMENT GROUP LIMITED,113-115 PORTLAND ST,,MANCHESTER,IL,
93408193M,ROXANNA BOWMAN,8860 MOBILE,,OAK LAWN,IL,60453
55230027,ROY  LINZY  TURNER,1741 NORTH LARRABEE STREET,,CHICAGO,IL,60614
54697026,ROY HARGROVE MUSIC INC.,100 CHARLTON STREET - #7,,NEW YORK,NY,10014
55818029,ROY HAYNES C/O TED KURLAND ASSOC,173 BRIGHTON AVENUE,,BOSTON,MA,02134
31289602X,ROYAL BANK OF CANADA,PO BOX 1147 HALIFAX,,NOVA SCOTIA CANADA,IL,
56009038,ROYAL TALLAHASSEE III 2 LLC.,1 NORTH WACKER DRIVE,SUITE  #2400,CHICAGO,IL,60606
94583760E,RS & H ILLINOIS INC,300 W ADAMS ST,,CHICAGO,IL,60606
51760762A,RS HOMES II LLC,350 W HUBBARD ST,STE 300,CHICAGO,IL,60610
87704769E,RS/AASHTO,PO BOX 96716,,WASHINGTON,DC,20090-6716
94081213P,RSC EQUIPMENT RENTAL,PO BOX 840514,,DALLAS,TX,75284-0514
65191481M,"RSD GALEWOOD, LLC",425 HUEHL RD # 18,,NORTHBROOK,IL,60062-2319
89033455X,RSM MCGLADREY INC,5155 PAYSPHERE CIR,,CHICAGO,IL,60674
88032953E,RSR & ASSOCIATES,211 W WACKER DR STE 200,,CHICAGO,IL,60606
94138126X,RUANE CONSTRUCTION INC,8918 SCHOGER DR,,NAPERVILLE,IL,60564
93096919T,"RUBALCABA, P C CERTIFIED PUBLIC ACCOUNTANTS",1823 S MICHIGAN AVENUE EFT,,CHICAGO,IL,60616
93703359M,RUBEN ZENDEJAS,3814 N LAWNDALE AVE,,CHICAGO,IL,60618
12455120X,"RUBINOS & MESIA ENGINEERS, INC",200 S MICHIGAN AVENUE EFT,# 1500,CHICAGO,IL,60604-2482
94380199P,RUBY WILKERSON 01,1411 S ASHLAND AVE,,CHICAGO,IL,60608
85432015E,RUDY MALNATI,880 N LAKE SHORE DR,,CHICAGO,IL,60611
22067521Z,RUSH UNIVERSITY MEDICAL CENTER,1653 W CONGRESS PKWY # 364,,CHICAGO,IL,60612
50609028,RUSHUP PRODUCTION INC,2614 HARRIOTTE AVE,,JACKSON,MS,39209
29166682L,RUSSO ACE HARDWARE & POWER EQUIPMENT,6510 W DAKIN ST,,CHICAGO,IL,60634
53949021,RUST CONSULTING INC,625 MARQUETTE AVE,,MINNEAPOLIS,MN,55402
48131101H,RUTH MASTERS,1116 EDMER AVE,,OAK PARK,IL,60302
55449356Z,RYAN & RYAN,33 N DEARBORN ST STE 1530,,CHICAGO,IL,60602
66288636E,S & D PRODUCTS INC,241 E HILLSIDE DR,,BENSENVILLE,IL,60106
28309767M,S & H AUTO TOWING,3609 W HARRISON ST,,CHICAGO,IL,60624
94249834L,S & S DEVELOPMENT GROUP,8140 S KEDZIE AVE,,CHICAGO,IL,60652
31310619E,S J KERWIN & ASSOCIATES INC,400 N WELLS ST RM 428,STE 408,CHICAGO,IL,60654-2760
53256023,S JEROME LEVY & ASSOCIATES,ONE WACKER DRIVE #2500,,CHICAGO,IL,60601
52061031,S O E SOFTWARE CORPORATION,5426 BAY CENTER DRIVE,SUITE 525    (EFT),TAMPA,FL,33609
64121313L,S T A T E TESTING LLC,570 ROCK ROAD DR UNIT K,,EAST DUNDEE,IL,60118
3650694X,S&C ELECTRIC COMPANY.,6601 N RIDGE BLVD,,CHICAGO,IL,60626
93516839P,S. STEIN & COMPANY FURNITURE FOR BUSINESS,1334 N KOSTNER AVE,,CHICAGO,IL,60651
22651558M,"S.A.S. DUMP, INC.",6826 S WINCHESTER AVE,,CHICAGO,IL,60636
31378654P,S.E.S. INC,1400 POWIS RD,,WEST CHICAGO,IL,60185
94147949L,SAAB SENSIS CORPORATION,85 COLLAMER CROSSINGS,,EAST SYRACUSE,NY,13057
31378664T,SABOR LATINO RESTAURANT,3810 W NORTH AVE,,CHICAGO,IL,60647
51460025,"SACHS, EARNEST & ASSOCIATES  LTD",AND MARIE NEWMAN,1 N. LASALLE ST. STE 1525,CHICAGO,IL,60602
53053022,SADIE L BANKS,1352 W 97TH STREET,,CHICAGO,IL,60643
94263961A,SAFARI CUP COFFEE,325 N HOYNE AVE,,CHICAGO,IL,60612
54407704T,SAFE BOATS INTERNATIONAL LLC,8800 SW BARNEY WHITE EFT,,PORT ORCHARD,WA,98367
34800108V,"SAFELITE FULFILLMENT, INC.",1650 W FULLERTON AVE,,CHICAGO,IL,60614
28640536V,SAFER FOUNDATION 01,571 W JACKSON BLVD,,CHICAGO,IL,
93915718H,SAFETY SUPPLY ILLINOIS,1055 KINGSLAND DR,,BATAVIA,IL,60510
93915722E,SAFEWARE,3200 HUBBARD ROAD EFT,,LANDOVER,MD,20785
8627621V,"SAFEWAY CONSTRUCTION COMPANY., INC.",4327 W ROOSEVELT RD FL 1ST,,CHICAGO,IL,60624
94054506L,SAFEWAY INC.,PO BOX 742918,,LOS ANGELES,CA,90074-2918
47992267E,SAINT FRANCIS GROUP,6 N 441 CATALPA AVE,,WOOD DALE,IL,60191
85242533Z,SALEM HADDAD,8821 S TULLEY AVE,,OAK LAWN,IL,60453
93670206E,SALVADOR MENDOZA,2857 N HAMLIN AVE # 1N,,CHICAGO,IL,60618
33665822M,SALVATION ARMY 01,10 W ALGONQUIN RD,,DES PLAINES,IL,60016
15877613Z,SALVATION ARMY AN ILLINOIS CORP,AN ILLINOIS CORPORATION,10 W ALGONQUIN RD,DES PLAINES,IL,60016
3652310Z,SALVATION ARMY CORR,105 S ASHLAND AVE,105 S ASHLAND AVE,CHICAGO,IL,60607
91726478Z,SALVATION ARMY FAMILY & COMMUNITY SERVICE,5040 N PULASKI EFT,,CHICAGO,IL,60630
56239028,SALVATO & O'TOOLE,& JOICE E EVANS,53 W JACKSON STREET SUITE 1750,CHICAGO,IL,60604
51517029,SALVATORE SUERA,121 N LASALLE ST 701,,CHICAGO,IL,60602
93523767E,SAM SCHWARTZ ENGINEERING PLLC,505 N LASALLE EFT,,CHICAGO,IL,60654
31378847M,SAMARITAN COMMUNITY CENTER,1343 W DEVON AVE,,CHICAGO,IL,60660
68420563H,SAMMIE STRONG,3124 S SACRAMENTO AVE,,CHICAGO,IL,60623
31339627E,SAM'S CLUB/WAL-MART STORES INC,2601 S CICERO AVE,,CICERO,IL,60804-3644
93398097V,SAMUEL BURRELL II,1111 S LAFLIN ST APT 1015,,CHICAGO,IL,60607
51961033,SAMUEL SOLIS JR,121 N LASALLE ST RM 701,,CHICAGO,IL,60602
56721024,SAN BEACH PLACE D/B/A/ RESIDENCE INN FORT MYERS - SANIBEL,20371 SUMMERLIN ROAD,,FORT MYERS,FL,33908
19471011E,SAN JOSE OBRERO MISSION,1856 S LOOMIS ST,# A,CHICAGO,IL,60608
93419973E,SANCHEZ & DANIELS,333 W WACKER DRIVE EFT,,CHICAGO,IL,60606
52322022,"SANDMAN, LEVY & PETRICH",& JOAN HALL,134 N LASALLE ST. 9THFL,CHICAGO,IL,60602
31378997E,SANITARY DISTRICT OF CHICAGO,100 E ERIE ST,,CHICAGO,IL,60610
95025859V,SANKOFA,5820 W CHICAGO AVE,,CHICAGO,IL,60651
94695076P,SANKOFA SAFE CHILD INITIATIVE,401 N CENTRAL PARK AVENUE EFT,,CHICAGO,IL,60624
85244663T,SANOFI PASTEUR INC.,CUSTOMER ACCOUNT MANAGEMENT,DISCOVERY DRIVE,SWIFTWATER,PA,18370-0187
53276023,SANTILLI LAW GROUP,& FELICIA WASHINGTON,111 W WASHINGTON ST. STE. 1240,CHICAGO,IL,60602
51576021,SAPERSTEIN LAW GROUP PC,"& ANDRE BARKER, TANEISHA ANDERSON, MAURICE TURNER & PRECIOUS WILLIAMS",4801 W. PETERSON AVE STE. 412,CHICAGO,IL,60648
93477376P,SARA E. GAMMAGE,1264 W MONTROSE AVE # 2,,CHICAGO,IL,60613
95146912V,SARAH M. HOFSOMMER,10517 S LAWNDALE AVE,,CHICAGO,IL,60655
93428316A,SARAH'S CIRCLE 01,4750 N SHERIDAN RD # 220,,CHICAGO,IL,60640
93350716P,SARAH'S INN,309 HARRISON STREET EFT,,OAK PARK,IL,60340
14967868P,SAS INSTITUTE INC,PO BOX 65505,,CHARLOTTE,NC,28265-0505
31286636T,SASAKI ASSOCIATES INC,64 PLEASANT ST,,WATERTOWN,MA,
39204808Z,SAUGANASH CHAMBER OF COMMERCE,6023 N CICERO AVE,,CHICAGO,IL,60646
56204024,SAULTER & TARVER LLP,"TIFFANY A RENT, T.B. A MINOR, DOB 1/31/2003, T.B. A MINOR, DOB 5/30/2009",330 S WELLS STREET SUITE 1110,CHICAGO,IL,60606
55352037,SAVANNAH INC,910 WEST VAN BUREN SUITE 305,,CHICAGO,IL,60607
94731288Z,"SBC GLOBAL SERVICES, INC.",PO BOX 8102,,AURORA,IL,60507-8102
31319401Z,SBC SMART YELLOW PAGES,PO BOX 567,,SAINT LOUIS,MO,48608-5082
93131274H,"SCALE CONSTRUCTION CO., INC.",2101 S CARPENTER ST FL 2ND,,CHICAGO,IL,60608
54168021,"SCHAFFNER, RABINOWITZ & FEINATZ P C","WILLIAM MUHAMMAD, WEST END CHIIROPRACTIC LLC",118 NORTH CLINTON STREET PENTHOUSE 425,CHICAGO,IL,60661
94144847M,SCHARF BANKS MARMOR LLC,333 W WACKER DR,,CHICAGO,IL,60606
94371023L,SCHEIDT & BACHMANN,31 NORTH AVE,,BURLINGTON,MA,
90089425M,SCHIFF HARDIN & WAITE,233 S WACKER DR # 6600,,CHICAGO,IL,60606
52960021,"SCHIFF, GORMAN & KRKLJES","& LJUBICA ISFAN, MEDICARE AND ILLINOIS DEPT. OF HEALTHCARE & FAMILY SERVICES",ONE EAST WACKER DR. STE. 2850,CHICAGO,IL,60601
15789290T,SCHINDLER ELEVATOR CORPORATION,PO BOX 93050,,CHICAGO,IL,60673-3050
55770021,SCHLITZ APPRAISAL SERVICES INC,10448 SOUTH WESTERN AVENUE,,CHICAGO,IL,60643
56549043,"SCHNEIDER NATIONAL, INC.",3101 SOUTH PACKERLAND DRIVE,,GREEN BAY,WI,54313
53200022,"SCHOEN BROWNE, PC","& PAMELA GURLEY, SPECIAL ADMINISTRATION OF THE ESTATE OF ERIC JONES, DECEASED",221 N LASALLE ST. STE. #663,CHICAGO,IL,60601
31329981Z,SCHOOL HEALTH CORPORATION,DEPT 77-6764,,CHICAGO,IL,60678-6764
22182499A,SCHOOL OF THE ART INSTITUTE,37 S WABASH AVE # 813,37 S WABASH AVE # 813,CHICAGO,IL,60603
55585021,"SCHUELER, DALLAVO & CASIERI",FEDERAL INSURANCE CO A/S/O BRIAN SANDERSON,233 SOUTH WACKER DRIVE SUITE 6150,CHICAGO,IL,60606
94144871P,"SCHUYLER, ROCHE & CRISHAM PC.",ONE PRUDENTIAL PLAZA STE 3800,130 E RANDOLPH ST,CHICAGO,IL,60607
769027,SCHWAB REHABILITATION HOSPITAL,1401 S CALIFORNIA,,CHICAGO,IL,60608
93227199V,SCI SERVICES CORP INTERNATIONAL,1929 ALLEN PKWY,,HOUSTON,TX,77219
22118125E,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,800 OAK RIDGE TPKE,,OAK RIDGE,TN,37830-6957
49242927X,SCIENCE DIVING&ENVIRONMENTAL,3814 TRADE CENTER DR,,ANN ARBOR,MI,48108
93777349E,SCIORTINO GROUP INC,5120 N ELSTON AVE,,CHICAGO,IL,60630
55419023,SCOTT  HEMPLING,417 SAINT LAWRENCE DRIVE,,SILVER  SPRING,MD,209012626
1020892,SCOTT DAVIS,838 W. BELDEN              (EFT),,CHICAGO,IL,60614
95064202L,SCOTT J. TAVES,5811 N ARTESIAN AVE,,CHICAGO,IL,60659
85245623L,SCOTTSDALE CENTER LLC,C/O DAVID KATZ,3175 COMMERCIAL AVE # 100,NORTHBROOK,IL,60062
6738239T,SCR MEDICAL TRANSPORTATIONS INC,8801-8825 S GREENWOOD AVE,,CHICAGO,IL,60619
22280016V,"SCRUB, INC.",6033 N MILWAUKEE AVENUE EFT,,CHICAGO,IL,60646
93222948E,SEAN H DONAHUE ESQUIRE,295 SANCHEZ ST,,SAN FRANCISCO,CA,94114
52003174Z,SEAWAY BANK & TRUST COMPANY,645 E 87TH STREET EFT ST,,CHICAGO,IL,60619
94902780A,SEBIS DIRECT,6516 W 74TH ST,,BEDFORD PARK,IL,60638
55294030,SECOND AMENDMENT FOUNDATION,12500 NE 10TH PLACE,,BELLEVUE,WA,98005
93535953A,SECRETARY OF STATE,DRIVER SERVICES DEPT. - 2701 S. DIRKSEN PARKWAY,,SPRINGFIELD,IL,62723
53346314L,SECURE MARK DECALS CORP.,6600 W ARMITAGE AVE,,CHICAGO,IL,60707
93260004V,SECURITY MANAGEMENT GROUP,1824 W PERSHING ROAD EFT,,CHICAGO,IL,60609
94302317L,SEDGWICK CLAIMS MANAGEMENT SERVICES INC,PO BOX 5076,,MEMPHIS,TN,38101-5076
93394294E,SEDGWICK PROPERTIES CONSTRUCTION 1935 S WABASH LLC,1525 W HOMER ST,,CHICAGO,IL,60622
93324861A,SEEDS CENTER OF MAPLE PARK,11705 S ELIZABETH EFT,,CHICAGO,IL,60643
21962060L,SEGAL COMPANY(MIDWEST)INC.,101 N WACKER DR,FL 5,CHICAGO,IL,60606
93431921X,"SEGAL MCCAMBRIDGE SINGER & MAHONEY, LIMITED",233 S WACKER DR # 5500,,CHICAGO,IL,60606
35720759E,SEGWAY EXPERIENCE OF CHICAGO,224 S MICHIGAN AVE STE 113,,CHICAGO,IL,60604-2525
45193929M,"SEI COATINGS, LLC",8450 W 191ST ST,,MOKENA,IL,60448
54515021,SEIU LOCAL 1,PO BOX 94413,,CHICAGO,IL,60690
50086783,SEIU LOCAL 73,300 S ASHLAND SUITE 400  EFT,,CHICAGO,IL,60607
51878021,SEMIKA MAILEY,121 N LASALLE STE 701,,CHICAGO,IL,60602
86446960H,SENIOR LINK ALLIANCE,3249 N CENTRAL AVENUE EFT,,CHICAGO,IL,60634
85250333P,SENIOR SUITES CHICAGO AUBURN,GRESHAM LLC,111 E WACKER DR STE 2200,CHICAGO,IL,60601
85250187M,SENIOR SUITES CHICAGO KELVYN,111 E WACKER DR STE 2200,,CHICAGO,IL,60601
94231497V,SENIOR SUITES CHICAGO MIDWAY VILLAGE LLC.,OR NEAR NORTH NATIONAL TITLE,222 N LA SALLE ST,CHICAGO,IL,60604
94625998P,SENIOR SUITES CHICAGO NORWOOD PARK LLC,111 E WACKER DR STE 2200,,CHICAGO,IL,60601
65411814X,SER SERVICES INC,3948 W 26TH STREET EFT ST,STE 213,CHICAGO,IL,60623
55668230X,SERCO INC 01,2650 PARK TOWER DRIVE EFT,STE 800,VIENNA,VA,22180
93332307T,"SERCO, INC",3948 W 26TH STREET EFT ST,,CHICAGO,IL,60623
62638246A,"SERVICE COMMUNICATIONS & SOLUTIONS, LLC",2500 S DEARBORN ST,,CHICAGO,IL,60616
88636656E,SERVICE ENVELOPE CORPORATION,1925 HOLSTE,,NORTHBROOK,IL,60062
86820326H,SERVICE FORMS & GRAPHICS INC,100 TOWER DRIVE EFT,,BURR RIDGE,IL,60527
31379292X,SERVICE SANITATION,135 BLAINE ST,,GARY,IN,46406
31379300V,SES INC,1400 POWIS,,WEST CHICAGO,IL,60185
34249147A,SESAC,55 MUSIC SQ EAST,,NASHVILLE,TN,37203
86948683E,SET ENVIRONMENTAL INC,450 SUMAC ROAD EFT,,WHEELING,IL,60090
69526368V,SEVEN GENERATIONS AHEAD,PO BOX 3125,,OAK PARK,IL,60303
93201616L,SEVEN-D CONSTRUCTION CO.,2000 W 43RD STREET EFT ST,,CHICAGO,IL,60609
93785380V,"SEWARD & SZCUGIEL, P.C.",4756 N MILWAUKEE,,CHICAGO,IL,60630
91608404E,"SEWERTECH SERVICES, INC.",2000 W FULTON STREET EFT,,CHICAGO,IL,60612
93763698M,SEX OFFENDER MANAGEMENT BOARD FUND,PO BOX 10254,,SPRINGFIELD,IL,62794
94815199E,SEYFARTH SHAW LLP,55 E MONROE ST # 2400,,CHICAGO,IL,60603
90455112P,"SGA YOUTH & FAMILY SERVICES, NFP",11 E ADAMS STREET EFT,,CHICAGO,IL,60603
94249820M,SGD DESIGNS,5602 W 63RD ST,,CHICAGO,IL,60638
93956370L,SHAI WOLKOWICKI - RECEIVER,4116 W PETERSON AVE,,CHICAGO,IL,60646
73180897Z,SHALLOW CREEK KENNELS INC,6572 SENECA RD,,SHARPSVILLE,PA,16150
93454989V,SHANA M SIMMS,5346 S MICHIGAN AVE,,CHICAGO,IL,60615
95119948Z,SHANAHAN & SHANAHAN LLP,230 W MONROE ST,,CHICAGO,IL,60606
93136342H,SHANNIE HANKINS,6219 S GREENWOOD AVE,,CHICAGO,IL,60637
53967102,SHARON FOLLMER,7506 WEST ROSEDALE,,CHICAGO,IL,60631
93394270E,SHATEAU R SHORTER,1638 DOWNS DR,,CHICAGO,IL,60653
55302044,SHAW DEVELOPMENT COMPANY,2001 YORK ROAD,,OAK  BROOK,IL,60523
93143285Z,"SHAW ENVIRONMENTAL, INC",445 N WELLS ST # 602,,CHICAGO,IL,60610
52486023,SHAWN A WARNER AND ASSOCIATES,D/B/A WARNER LAW OFFICE,155 N MICHIGAN AVE.  STE. 700,CHICAGO,IL,60601
55489095,SHAWN D WRIGHT,PO BOX 089002,"COOK COUNTY JAIL, INMATE#2009-0062851",CHICAGO,IL,60608
94132893V,SHAWN DECKER,1324 ASHLAND,,EVANSTON,IL,60201
93461830E,SHAWNTIA M. ROBINSON,4120 W ADDISON EFT,,CHICAGO,IL,60641
54534021,SHEA LAW GROUP,& SHIRLEY PAYNE,39 S LASALLE STREET #805,CHICAGO,IL,60603
95236288E,SHEET METAL WORKER UNION,4550 ROOSEVELT RD,,HILLSIDE,IL,60162
21964493H,SHEFSKY & FROELICH LIMITED,444 N MICHIGAN AVE STE 2500,,CHICAGO,IL,60611
56119044,SHEILA O'GRADY,C/O SPENCER STUART - SUITE #2500,353 NORTH CLARK STREET,CHICAGO,IL,60654
3878330E,SHELL FLEET PLUS,PO BOX 790066,,HOUSTON,TX,77279-0066
94260819T,SHERIDAN PLUMBING & SEWER INC,6754 W 74TH ST,,BEDFORD PARK,IL,60638
81991241X,SHERIFF'S OFFICE OF COOK COUNT,RICHARD J. DALEY CTR RM 701,,CHICAGO,IL,60602
91672378H,"SHERMAN CONSULTING GROUP, LLC",3624 N BERNARD ST FL 1ST,,CHICAGO,IL,60618
93602561E,SHERWIN INDUSTRIES,2129 W MORGAN AVENUE EFT,,MILWAUKEE,WI,53221
55525023,SHETLAND  LIMITED  PARTNERSHIP,5420  WEST  ROOSEVELT,,CHICAGO,IL,60644
55127021,SHILLER PREYAR LAW OFFICES,& RACHIA PICKETT,1100 W CERMAK SUITE B-401,CHICAGO,IL,60608
54521022,SHILLER PREYAR LLC,& MARCUS RODRIGUEZ,4554 N BROADWAY SUITE 325,CHICAGO,IL,60640
94304332V,SHINING STAR YOUTH & COMMUNITY SERVICES,3012-3016 E 92ND ST,,CHICAGO,IL,60617
51931030,SHOAEE SHAHRIOR,6548 CHAUCER RD         (EFT),,WILLOWBROOK,IL,60527
85243872X,SHOREBANK NEIGHBORHOOD INSTITU,2230 S MICHIGAN AVE STE 200,,CHICAGO,IL,60616
55519030,"SHORELINE  GROUP,   LLC.",8222  SOUTH  KING  DRIVE,SUITE    D,CHICAGO,IL,60619
93123440P,SI! ADVERTISING INC,6019 W CERMAK RD,,CICERO,IL,60804
73301311T,SICKLE CELL DISEASE,ASSN OF ILL,200 N MICHIGAN AVE # 605,CHICAGO,IL,60601
